GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0090399	replicative senescence	2.8829513704396466e-7	2.8829513704396466e-7	+1	TP53,CDKN2A,ATM,CHEK2,ATR
GO:0030155	regulation of cell adhesion	3.044220311992788e-7	3.044220311992788e-7	+1	PIK3CA,PTEN,NF1,PIK3R1,CDKN2A,GATA3,NOTCH1,CDH1,RUNX1,EPHA3,AKT1,PIK3CG,ATM,FOXA1,FOXA2,TGFBR2,PPP2R1A,CBFB,PTPN11
GO:0006275	regulation of DNA replication	3.044220311992788e-7	3.044220311992788e-7	+1	EGFR,FBXW7,STAG2,ATRX,CHEK2,PPP2R1A,ATR,SMC1A,SMC3
GO:0060548	negative regulation of cell death	3.047370107959917e-7	3.047370107959917e-7	+1	TP53,PIK3CA,VHL,EGFR,PIK3R1,GATA3,NOTCH1,CTNNB1,NFE2L2,NPM1,TBX3,AKT1,BRAF,AR,SOX9,WT1,HGF,BRCA1,LRRK2,FGFR2,EGR3,MECOM
GO:0048545	response to steroid hormone	3.1308966280164585e-7	3.1308966280164585e-7	+1	ARID1A,RB1,CTNNB1,RUNX1,IDH1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0043086	negative regulation of catalytic activity	3.8344586650850913e-7	3.8344586650850913e-7	+1	TP53,APC,NF1,CDKN2A,RB1,NOTCH1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,HGF,LRRK2,FOXA2,CDKN1A,PPP2R1A,EIF4A2,MAPK8IP1,RPL5
GO:0033044	regulation of chromosome organization	4.194462980302221e-7	4.194462980302221e-7	+1	APC,RB1,CTNNB1,CTCF,ATM,ATRX,BRCA1,HIST1H1C,SMAD4,ATR,SIN3A,NSD1,AXIN2,RAD21
GO:0070647	protein modification by small protein conjugation or removal	4.2092700553995305e-7	4.2092700553995305e-7	+1	TP53,PTEN,APC,VHL,CDKN2A,GATA3,FBXW7,CTNNB1,KEAP1,NFE2L2,BAP1,CRIPAK,AKT1,AR,BRCA1,LRRK2,SMAD4,USP9X,ASXL1,TAF1,CBFB,HIST1H2BD,RPL5,SMAD2
GO:0008213	protein alkylation	4.690926800051288e-7	4.690926800051288e-7	+1	CTNNB1,KDM6A,TET2,ATRX,BRCA1,HIST1H1C,SETD2,SMAD4,NSD1,EZH2
GO:0006479	protein methylation	4.690926800051288e-7	4.690926800051288e-7	+1	CTNNB1,KDM6A,TET2,ATRX,BRCA1,HIST1H1C,SETD2,SMAD4,NSD1,EZH2
GO:0071383	cellular response to steroid hormone stimulus	5.232283014000132e-7	5.232283014000132e-7	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0007346	regulation of mitotic cell cycle	5.66860077875441e-7	5.66860077875441e-7	+1	TP53,PTEN,APC,CDKN2A,RB1,CTNNB1,STAG2,ATM,CDKN1B,ATRX,FOXA1,CHEK2,EP300,CCND1,CDKN1A,PPP2R1A,SMC1A,SMC3,ERCC2
GO:1903047	mitotic cell cycle process	5.759815147284365e-7	5.759815147284365e-7	+1	TP53,PTEN,APC,CDKN2A,RB1,STAG2,AJUBA,ATM,CDKN1B,ATRX,CHEK2,SETD2,EP300,CCND1,BRCA2,CDKN1A,PPP2R1A,SMC1A,ACVR1B,SMC3,ERCC2,CDKN2C
GO:0044085	cellular component biogenesis	6.155465004231361e-7	6.155465004231361e-7	+1	TP53,PTEN,APC,NAV3,CDKN2A,RB1,NOTCH1,CTNNB1,CDH1,ARHGAP35,CTCF,NPM1,RUNX1,EPHA3,STAG2,AR,AJUBA,EPPK1,SOX9,ATM,TLR4,ATRX,BRCA1,LRRK2,POLQ,CHEK2,KIT,HIST1H1C,PDGFRA,EP300,SMAD4,SF3B1,TAF1,PPP2R1A,CBFB,ATR,HIST1H2BD,SMC1A,PTPN11,H3F3C,SMC3,NCOR1,RPL5,SMAD2,AXIN2,ERCC2
GO:0043410	positive regulation of MAPK cascade	6.604059470516591e-7	6.604059470516591e-7	+1	EGFR,NOTCH1,FBXW7,FLT3,MAP2K4,BRAF,PIK3CG,ERBB4,TLR4,LRRK2,KIT,PDGFRA,FGFR2,FGFR3,PTPN11,MAPK8IP1,EZH2
GO:0031647	regulation of protein stability	7.739889485261181e-7	7.739889485261181e-7	+1	PTEN,VHL,KRAS,PIK3R1,CDKN2A,FBXW7,CHEK2,EP300,USP9X,SOX17,CDKN1A,TAF1,RPL5
GO:0090068	positive regulation of cell cycle process	8.091287672711443e-7	8.091287672711443e-7	+1	TP53,RB1,NPM1,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CCND1,CDKN1A,RAD21,EZH2
GO:0097190	apoptotic signaling pathway	8.768113650044729e-7	8.768113650044729e-7	+1	TP53,PTEN,FBXW7,NFE2L2,STK11,AKT1,AR,ATM,HGF,TLR4,BRCA1,LRRK2,CHEK2,EP300,FGFR3,CDKN1A,ACVR1B
GO:1901699	cellular response to nitrogen compound	9.024228397172956e-7	9.024228397172956e-7	+1	TP53,PIK3CA,APC,PIK3R1,CTNNB1,CDH1,NPM1,AKT1,SOX9,WT1,MTOR,TLR4,ATRX,BRCA1,LRRK2,TAF1,PTPN11
GO:0006333	chromatin assembly or disassembly	9.585821797066365e-7	9.585821797066365e-7	+1	TP53,ARID1A,PBRM1,CDKN2A,CTCF,NPM1,SOX9,ATRX,HIST1H1C,HIST1H2BD,H3F3C
GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.0000010795687102633125	0.0000010795687102633125	+1	TP53,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CDKN1A,ATR
GO:0071396	cellular response to lipid	0.0000011031118503812759	0.0000011031118503812759	+1	ARID1A,EGFR,RB1,CTNNB1,RUNX1,CRIPAK,EPHA3,AR,SOX9,ATM,TLR4,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0009755	hormone-mediated signaling pathway	0.000001361924210830702	0.000001361924210830702	+1	ARID1A,RB1,CTNNB1,RUNX1,CRIPAK,AR,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:1901701	cellular response to oxygen-containing compound	0.0000013755139984275227	0.0000013755139984275227	+1	TP53,PIK3CA,APC,EGFR,PIK3R1,CTNNB1,CDH1,NFE2L2,EPHA3,AKT1,SOX9,ATM,WT1,HGF,MTOR,TLR4,BRCA1,LRRK2,PDGFRA,FOXA2,TAF1,PTPN11
GO:0033045	regulation of sister chromatid segregation	0.0000013755139984275227	0.0000013755139984275227	+1	APC,RB1,CTNNB1,CTCF,ATM,ATRX,AXIN2,RAD21
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.0000014751893377834687	0.0000014751893377834687	+1	PTEN,APC,EGFR,GATA3,CTNNB1,RUNX1,STK11,AKT1,SOX9,LRRK2,FGFR2,SOX17,PPP2R1A,CBFB,TBL1XR1,AXIN2
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.0000015182295946472832	0.0000015182295946472832	+1	PIK3CA,PIK3R1,FLT3,PIK3CG,SOX9,HGF,KIT,PDGFRA
GO:0048729	tissue morphogenesis	0.0000015679345788448528	0.0000015679345788448528	+1	PTEN,GATA3,NOTCH1,CTNNB1,ARHGAP35,TBX3,SOX9,WT1,HGF,MTOR,FGFR2,SMAD4,TGFBR2,SOX17,SMAD2
GO:0032876	negative regulation of DNA endoreduplication	0.0000015848456018249044	0.0000015848456018249044	+1	FBXW7,STAG2,SMC1A,SMC3
GO:0045860	positive regulation of protein kinase activity	0.0000016082658214873092	0.0000016082658214873092	+1	EGFR,FBXW7,MAP3K1,FLT3,MAP2K4,STK11,AKT1,PIK3CG,MTOR,TLR4,LRRK2,KIT,CCND1,TGFBR2,CDKN1A,EZH2
GO:0034502	protein localization to chromosome	0.000001663988621898523	0.000001663988621898523	+1	RB1,CTCF,ATM,ATRX,SETD2,BRCA2,ATR,RAD21
GO:0030111	regulation of Wnt signaling pathway	0.0000016788138896431862	0.0000016788138896431862	+1	APC,EGFR,CTNNB1,RUNX1,STK11,SOX9,LRRK2,FGFR2,SOX17,PPP2R1A,CBFB,TBL1XR1,AXIN2
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.000001714117037236863	0.000001714117037236863	+1	TP53,PTEN,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0007389	pattern specification process	0.000001714117037236863	0.000001714117037236863	+1	APC,NOTCH1,TBX3,WT1,ERBB4,FGFR2,FOXA2,TGFBR2,SOX17,ACVR1B,ACVR2A,SMAD2
GO:0043414	macromolecule methylation	0.000001714117037236863	0.000001714117037236863	+1	CTNNB1,DNMT3A,KDM6A,WT1,TET2,ATRX,BRCA1,HIST1H1C,SETD2,SMAD4,NSD1,EZH2
GO:0045596	negative regulation of cell differentiation	0.0000018010381065878088	0.0000018010381065878088	+1	PTEN,EGFR,NF1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,RUNX1,TBX3,SOX9,TLR4,FOXA1,SMAD4,FOXA2,ASXL1,CBFB
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.0000018096312021636657	0.0000018096312021636657	+1	PTEN,APC,CDKN2A,CEBPA,CDKN1B,CCND1,CDKN1A,CDKN2C
GO:0019216	regulation of lipid metabolic process	0.000001875210121842136	0.000001875210121842136	+1	PIK3R1,RB1,FBXW7,FLT3,IDH1,AKT1,MTOR,BRCA1,KIT,PDGFRA,FGFR3,SIN3A,TBL1XR1,NCOR1
GO:0051241	negative regulation of multicellular organismal process	0.0000018901632943272882	0.0000018901632943272882	+1	PTEN,NAV3,EGFR,NF1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,RUNX1,STK11,EPPK1,PIK3CG,SOX9,WT1,TLR4,LRRK2,FOXA1,PDGFRA,SMAD4,FOXA2,BRCA2,CBFB
GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.000001929767888075759	0.000001929767888075759	+1	EGFR,NOTCH1,FBXW7,FLT3,BRAF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
GO:0016055	Wnt signaling pathway	0.000001931200228103708	0.000001931200228103708	+1	PTEN,APC,EGFR,GATA3,CTNNB1,RUNX1,STK11,SOX9,LRRK2,FGFR2,SOX17,PPP2R1A,CBFB,TBL1XR1,AXIN2
GO:0098813	nuclear chromosome segregation	0.000001943863748882063	0.000001943863748882063	+1	APC,RB1,FBXW7,CTNNB1,CTCF,STAG2,ATM,ATRX,SMC1A,SMC3,AXIN2,RAD21
GO:0048863	stem cell differentiation	0.0000020584690065948597	0.0000020584690065948597	+1	GATA3,NOTCH1,RUNX1,SOX9,ERBB4,KIT,SETD2,PDGFRA,FGFR2,CBFB
GO:0198738	cell-cell signaling by wnt	0.000002201515705317998	0.000002201515705317998	+1	PTEN,APC,EGFR,GATA3,CTNNB1,RUNX1,STK11,SOX9,LRRK2,FGFR2,SOX17,PPP2R1A,CBFB,TBL1XR1,AXIN2
GO:0044092	negative regulation of molecular function	0.000002392754854670459	0.000002392754854670459	+1	TP53,APC,NF1,CDKN2A,RB1,NOTCH1,KEAP1,NPM1,CRIPAK,CEBPA,AKT1,CDKN1B,HGF,LRRK2,FOXA2,CDKN1A,TAF1,PPP2R1A,SIN3A,EIF4A2,MAPK8IP1,RPL5
GO:1902807	negative regulation of cell cycle G1/S phase transition	0.0000024558707231631164	0.0000024558707231631164	+1	TP53,PTEN,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0007548	sex differentiation	0.0000024558707231631164	0.0000024558707231631164	+1	GATA3,TBX3,AR,SOX9,WT1,KIT,PDGFRA,BRCA2,PTPN11
GO:0051090	regulation of DNA-binding transcription factor activity	0.0000024975796332303224	0.0000024975796332303224	+1	PTEN,CDKN2A,RB1,CTNNB1,KEAP1,NPM1,AKT1,AR,TLR4,ARID5B,FOXA1,KIT,EP300,FOXA2,TAF1
GO:0044786	cell cycle DNA replication	0.0000026431729237303983	0.0000026431729237303983	+1	FBXW7,STAG2,ATRX,CHEK2,BRCA2,SMC1A,SMC3
GO:0061458	reproductive system development	0.000002772053881436259	0.000002772053881436259	+1	GATA3,TBX3,AR,SOX9,WT1,KIT,PDGFRA,FGFR2,BRCA2,PTPN11
GO:0048608	reproductive structure development	0.000002772053881436259	0.000002772053881436259	+1	GATA3,TBX3,AR,SOX9,WT1,KIT,PDGFRA,FGFR2,BRCA2,PTPN11
GO:1904029	regulation of cyclin-dependent protein kinase activity	0.0000028237557856887606	0.0000028237557856887606	+1	PTEN,APC,CDKN2A,CEBPA,CDKN1B,CCND1,CDKN1A,CDKN2C
GO:0007569	cell aging	0.0000028237557856887606	0.0000028237557856887606	+1	TP53,CDKN2A,NPM1,TBX3,ATM,CHEK2,CDKN1A,ATR
GO:0000082	G1/S transition of mitotic cell cycle	0.000002881057383548183	0.000002881057383548183	+1	TP53,PTEN,CDKN2A,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,ACVR1B,CDKN2C
GO:0042060	wound healing	0.0000029137434679771994	0.0000029137434679771994	+1	PIK3CA,PTEN,NF1,PIK3R1,GATA3,ARHGAP35,EPPK1,PIK3CG,CDKN1B,ERBB4,MTOR,TLR4,PDGFRA,FOXA2,CDKN1A,PTPN11
GO:0032259	methylation	0.00000300038539493467	0.00000300038539493467	+1	CTNNB1,DNMT3A,KDM6A,WT1,TET2,ATRX,BRCA1,HIST1H1C,SETD2,SMAD4,NSD1,EZH2
GO:0008156	negative regulation of DNA replication	0.000003172634768070012	0.000003172634768070012	+1	FBXW7,STAG2,CHEK2,ATR,SMC1A,SMC3
GO:0007568	aging	0.0000032208046791113097	0.0000032208046791113097	+1	TP53,CDKN2A,NPM1,TBX3,ATM,LRRK2,CHEK2,CDKN1A,ATR
GO:0018108	peptidyl-tyrosine phosphorylation	0.000003574862917087508	0.000003574862917087508	+1	TP53,EGFR,FBXW7,FLT3,EPHA3,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PPP2R1A
GO:1901796	regulation of signal transduction by p53 class mediator	0.000003711870883960862	0.000003711870883960862	+1	TP53,STK11,AKT1,ATM,CHEK2,EP300,TAF1,ATR,RPL5
GO:0030099	myeloid cell differentiation	0.0000037186825037502406	0.0000037186825037502406	+1	FBXW7,RUNX1,CEBPA,MTOR,TLR4,TET2,KIT,EP300,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A
GO:0060070	canonical Wnt signaling pathway	0.000004046338494846709	0.000004046338494846709	+1	PTEN,APC,EGFR,GATA3,CTNNB1,STK11,SOX9,LRRK2,FGFR2,SOX17,TBL1XR1,AXIN2
GO:0018212	peptidyl-tyrosine modification	0.000004046338494846709	0.000004046338494846709	+1	TP53,EGFR,FBXW7,FLT3,EPHA3,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PPP2R1A
GO:0009790	embryo development	0.000004346159824952479	0.000004346159824952479	+1	GATA3,NOTCH1,CTNNB1,TBX3,SOX9,WT1,ERBB4,BRCA1,KIT,SETD2,PDGFRA,FGFR2,FOXA2,TGFBR2,SOX17,SMAD2
GO:1901988	negative regulation of cell cycle phase transition	0.000004442046097393407	0.000004442046097393407	+1	TP53,PTEN,APC,RB1,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A
GO:0032875	regulation of DNA endoreduplication	0.000005027446823945326	0.000005027446823945326	+1	FBXW7,STAG2,SMC1A,SMC3
GO:0000075	cell cycle checkpoint	0.000005136652732274837	0.000005136652732274837	+1	TP53,APC,RB1,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A,ATR
GO:0034728	nucleosome organization	0.000005137140933340763	0.000005137140933340763	+1	ARID1A,PBRM1,CTCF,NPM1,SOX9,ATRX,HIST1H1C,SETD2,HIST1H2BD,H3F3C
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	0.000005168839326111983	0.000005168839326111983	+1	PTEN,CDKN2A,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1,RPL5
GO:0071417	cellular response to organonitrogen compound	0.000005348851370265855	0.000005348851370265855	+1	TP53,PIK3CA,APC,PIK3R1,CTNNB1,CDH1,AKT1,SOX9,WT1,MTOR,TLR4,BRCA1,LRRK2,TAF1,PTPN11
GO:0001655	urogenital system development	0.000005397158470832603	0.000005397158470832603	+1	NF1,GATA3,CTNNB1,AR,SOX9,WT1,LRRK2,PDGFRA,FGFR2,SOX17
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	0.000005576096193448672	0.000005576096193448672	+1	APC,CDKN2A,CEBPA,CDKN1B,CDKN1A
GO:1903827	regulation of cellular protein localization	0.000005650135268762016	0.000005650135268762016	+1	TP53,APC,EGFR,PIK3R1,RB1,FBXW7,CTNNB1,CDH1,BAP1,EPHA3,AKT1,AR,LRRK2,SETD2,SIN3A
GO:0044819	mitotic G1/S transition checkpoint	0.000005655706281489534	0.000005655706281489534	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0051054	positive regulation of DNA metabolic process	0.000005655706281489534	0.000005655706281489534	+1	EGFR,AKT1,ATM,WT1,HGF,ATRX,BRCA1,USP9X,ATR,ERCC2
GO:0031571	mitotic G1 DNA damage checkpoint	0.000005655706281489534	0.000005655706281489534	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0042770	signal transduction in response to DNA damage	0.0000061938896721584645	0.0000061938896721584645	+1	TP53,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CDKN1A,ATR
GO:2000027	regulation of animal organ morphogenesis	0.0000061938896721584645	0.0000061938896721584645	+1	GATA3,NOTCH1,FBXW7,CTNNB1,SOX9,WT1,HGF,FGFR2,TGFBR2
GO:0044783	G1 DNA damage checkpoint	0.000006257469222258599	0.000006257469222258599	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0044772	mitotic cell cycle phase transition	0.000006257469222258599	0.000006257469222258599	+1	TP53,PTEN,APC,CDKN2A,RB1,AJUBA,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,PPP2R1A,ACVR1B,ERCC2,CDKN2C
GO:0006281	DNA repair	0.000006799948038445265	0.000006799948038445265	+1	TP53,EGFR,NPM1,CRIPAK,ATM,BRCA1,POLQ,CHEK2,SETD2,EP300,BRCA2,ATR,SMC1A,AXIN2,RAD21,ERCC2
GO:0009987	cellular process	0.000007577091597752565	0.000007577091597752565	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,ARID1A,PBRM1,NAV3,EGFR,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,CTNNB1,DNMT3A,MAP3K1,FLT3,TSHZ3,KEAP1,CDH1,ARHGAP35,CTCF,NFE2L2,BAP1,NPM1,RUNX1,NRAS,IDH1,TBX3,MAP2K4,STK11,CRIPAK,CEBPA,KDM6A,EPHA3,AKT1,STAG2,BRAF,AR,AJUBA,EPPK1,TSHZ2,PIK3CG,SOX9,ATM,CDKN1B,WT1,HGF,KDM5C,PRX,ERBB4,MTOR,TLR4,U2AF1,ARID5B,TET2,ATRX,ELF3,BRCA1,LRRK2,POLQ,FOXA1,IDH2,CHEK2,KIT,HIST1H1C,SETD2,PDGFRA,EP300,FGFR2,CCND1,SMAD4,FOXA2,USP9X,BRCA2,NFE2L3,FGFR3,ASXL1,TGFBR2,SOX17,CDKN1A,B4GALT3,SF3B1,TAF1,PPP2R1A,CBFB,ATR,SIN3A,VEZF1,HIST1H2BD,EIF4A2,CDK12,PHF6,SMC1A,PTPN11,ACVR1B,MAPK8IP1,H3F3C,NSD1,TBL1XR1,EGR3,ACVR2A,MECOM,LIFR,SMC3,NCOR1,RPL5,SMAD2,SPOP,AXIN2,MIR142,RAD21,ERCC2,CDKN2C,EZH2,PCBP1
GO:0002244	hematopoietic progenitor cell differentiation	0.000007658492320251173	0.000007658492320251173	+1	GATA3,NOTCH1,FLT3,RUNX1,KIT,PDGFRA,CBFB
GO:0030521	androgen receptor signaling pathway	0.000007658492320251173	0.000007658492320251173	+1	ARID1A,RB1,CTNNB1,AR,BRCA1,EP300,NCOR1
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.000007658492320251173	0.000007658492320251173	+1	RUNX1,CRIPAK,BRCA1,FOXA1,EP300,CBFB,NCOR1
GO:0051568	histone H3-K4 methylation	0.000007762636276927137	0.000007762636276927137	+1	CTNNB1,KDM6A,TET2,BRCA1,HIST1H1C,SMAD4
GO:2000677	regulation of transcription regulatory region DNA binding	0.000007762636276927137	0.000007762636276927137	+1	GATA3,RB1,CTNNB1,TAF1,SIN3A,NSD1
GO:0042023	DNA endoreduplication	0.000007825532234760947	0.000007825532234760947	+1	FBXW7,STAG2,SMC1A,SMC3
GO:0002009	morphogenesis of an epithelium	0.000008496313159516615	0.000008496313159516615	+1	PTEN,GATA3,NOTCH1,CTNNB1,ARHGAP35,SOX9,WT1,HGF,MTOR,FGFR2,TGFBR2,SOX17
GO:0031329	regulation of cellular catabolic process	0.000008501760976777796	0.000008501760976777796	+1	PIK3CA,PTEN,CDKN2A,FBXW7,KEAP1,NFE2L2,NPM1,IDH1,STK11,CEBPA,AKT1,ATM,HGF,MTOR,LRRK2,EP300,TAF1,RPL5,AXIN2
GO:0051983	regulation of chromosome segregation	0.000008606371474446952	0.000008606371474446952	+1	APC,RB1,CTNNB1,CTCF,ATM,ATRX,AXIN2,RAD21
GO:0034097	response to cytokine	0.000008693597095528992	0.000008693597095528992	+1	TP53,PIK3CA,PIK3R1,GATA3,FLT3,NFE2L2,RUNX1,CEBPA,AKT1,SOX9,HGF,TLR4,BRCA1,KIT,SETD2,CCND1,SMAD4,FOXA2,CDKN1A,CBFB,PTPN11,LIFR
GO:0045930	negative regulation of mitotic cell cycle	0.000008755539878124053	0.000008755539878124053	+1	TP53,PTEN,APC,RB1,CTNNB1,ATM,CDKN1B,ATRX,CHEK2,EP300,CCND1,CDKN1A
GO:0042176	regulation of protein catabolic process	0.00000882503759900092	0.00000882503759900092	+1	PTEN,APC,EGFR,CDKN2A,FBXW7,KEAP1,NFE2L2,CEBPA,CDKN1B,LRRK2,CHEK2,TAF1,RPL5
GO:0071496	cellular response to external stimulus	0.000009299829986527742	0.000009299829986527742	+1	TP53,MAP3K1,ARHGAP35,MAP2K4,SOX9,MTOR,TLR4,LRRK2,FOXA2,CDKN1A,TAF1
GO:0060429	epithelium development	0.000009664046152342747	0.000009664046152342747	+1	PTEN,GATA3,NOTCH1,CTNNB1,ARHGAP35,RUNX1,AKT1,EPPK1,SOX9,WT1,HGF,ERBB4,MTOR,ELF3,FGFR2,BRCA2,TGFBR2,SOX17,CBFB,VEZF1,ERCC2
GO:0051129	negative regulation of cellular component organization	0.000010164619148399359	0.000010164619148399359	+1	PTEN,APC,NAV3,NOTCH1,NPM1,EPHA3,AKT1,AR,ATM,HGF,ATRX,BRCA1,LRRK2,HIST1H1C,EP300,SMAD4,SIN3A
GO:2000104	negative regulation of DNA-dependent DNA replication	0.000010637892780913328	0.000010637892780913328	+1	FBXW7,STAG2,CHEK2,SMC1A,SMC3
GO:0065008	regulation of biological quality	0.000010901816910850185	0.000010901816910850185	+1	TP53,PIK3CA,PTEN,APC,VHL,KRAS,NF1,PIK3R1,CDKN2A,GATA3,RB1,NOTCH1,FBXW7,FLT3,TSHZ3,KEAP1,ARHGAP35,NFE2L2,NPM1,TBX3,STK11,CEBPA,AKT1,PIK3CG,SOX9,ATM,ERBB4,MTOR,TLR4,ATRX,LRRK2,CHEK2,KIT,PDGFRA,EP300,SMAD4,FOXA2,USP9X,SOX17,CDKN1A,TAF1,ATR,PTPN11,ACVR1B,ACVR2A,RPL5,AXIN2
GO:0043405	regulation of MAP kinase activity	0.000010943452625579912	0.000010943452625579912	+1	EGFR,NF1,FLT3,MAP2K4,PIK3CG,TLR4,LRRK2,KIT,PPP2R1A,CDK12,MAPK8IP1,EZH2
GO:0006352	DNA-templated transcription, initiation	0.000010985677720863066	0.000010985677720863066	+1	TP53,PTEN,NOTCH1,CTNNB1,AR,SOX9,CCND1,CDKN1A,TAF1,CBFB,ERCC2
GO:0034644	cellular response to UV	0.000011048839408876817	0.000011048839408876817	+1	TP53,NPM1,STK11,EP300,CDKN1A,TAF1,ATR
GO:0000077	DNA damage checkpoint	0.00001108569531506266	0.00001108569531506266	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A,ATR
GO:0016477	cell migration	0.000011544433799481191	0.000011544433799481191	+1	PIK3CA,PTEN,APC,NAV3,EGFR,NF1,PIK3R1,GATA3,NOTCH1,CDH1,ARHGAP35,EPHA3,AKT1,EPPK1,PIK3CG,SOX9,ATM,HGF,ERBB4,MTOR,LRRK2,KIT,PDGFRA,USP9X,PTPN11,ACVR1B,EGR3
GO:0009611	response to wounding	0.000011723440219603396	0.000011723440219603396	+1	PIK3CA,PTEN,NF1,PIK3R1,GATA3,ARHGAP35,EPPK1,PIK3CG,CDKN1B,ERBB4,MTOR,TLR4,PDGFRA,FOXA2,CDKN1A,PTPN11
GO:1903706	regulation of hemopoiesis	0.0000117977851952673	0.0000117977851952673	+1	CDKN2A,GATA3,NOTCH1,FBXW7,RUNX1,MTOR,TLR4,EP300,TGFBR2,CBFB,SIN3A,ACVR1B,ACVR2A
GO:0001763	morphogenesis of a branching structure	0.000012039100916993284	0.000012039100916993284	+1	CTNNB1,SOX9,WT1,HGF,LRRK2,FGFR2,TGFBR2
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.000013626168700233046	0.000013626168700233046	+1	TP53,PTEN,APC,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0006367	transcription initiation from RNA polymerase II promoter	0.000013626168700233046	0.000013626168700233046	+1	TP53,PTEN,NOTCH1,AR,SOX9,CCND1,CDKN1A,TAF1,CBFB,ERCC2
GO:0006338	chromatin remodeling	0.000014727262532278807	0.000014727262532278807	+1	ARID1A,PBRM1,CDKN2A,RB1,NPM1,KDM6A,SOX9,ATRX,FOXA1
GO:2001252	positive regulation of chromosome organization	0.000014727262532278807	0.000014727262532278807	+1	RB1,CTNNB1,ATM,ATRX,BRCA1,SMAD4,ATR,SIN3A,RAD21
GO:0071156	regulation of cell cycle arrest	0.000015019696621523888	0.000015019696621523888	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A
GO:0097193	intrinsic apoptotic signaling pathway	0.000015165610432328677	0.000015165610432328677	+1	TP53,FBXW7,NFE2L2,STK11,AKT1,ATM,BRCA1,LRRK2,CHEK2,EP300,CDKN1A
GO:0072401	signal transduction involved in DNA integrity checkpoint	0.00001572439845834831	0.00001572439845834831	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,EP300,CDKN1A
GO:0072422	signal transduction involved in DNA damage checkpoint	0.00001572439845834831	0.00001572439845834831	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,EP300,CDKN1A
GO:0090329	regulation of DNA-dependent DNA replication	0.00001652834717296776	0.00001652834717296776	+1	FBXW7,STAG2,ATRX,CHEK2,SMC1A,SMC3
GO:0016579	protein deubiquitination	0.000016663727194919843	0.000016663727194919843	+1	TP53,PTEN,APC,GATA3,KEAP1,BAP1,AR,BRCA1,SMAD4,USP9X,ASXL1,SMAD2
GO:0072395	signal transduction involved in cell cycle checkpoint	0.000017125330843674254	0.000017125330843674254	+1	TP53,ATM,CDKN1B,BRCA1,CHEK2,EP300,CDKN1A
GO:0031497	chromatin assembly	0.000017223845723002905	0.000017223845723002905	+1	TP53,CDKN2A,CTCF,NPM1,SOX9,ATRX,HIST1H1C,HIST1H2BD,H3F3C
